num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
44.0,94.0,10.0,141.0,694.0,13264986.0,12077,1668,2.0,162.0,35000000.0,2001.0,605.0,6.0,1.85,433
188.0,100.0,212.0,919.0,2000.0,10991381.0,44931,5890,1.0,100.0,35000000.0,2009.0,1000.0,7.3,2.35,0
166.0,101.0,57.0,230.0,1000.0,10268846.0,31918,1947,1.0,142.0,35000000.0,2009.0,603.0,5.5,2.35,0
584.0,139.0,0.0,687.0,11000.0,13303319.0,136367,13021,0.0,975.0,32000000.0,2011.0,1000.0,6.7,1.85,39000
67.0,91.0,85.0,105.0,635.0,10076136.0,11512,1352,0.0,141.0,35000000.0,1998.0,316.0,4.8,2.35,471
233.0,109.0,453.0,120.0,1000.0,10499968.0,47498,1458,3.0,212.0,35000000.0,2014.0,206.0,5.7,1.85,10000
112.0,102.0,241.0,127.0,13000.0,7659747.0,14962,14165,1.0,204.0,38000000.0,2003.0,891.0,5.1,1.85,704
151.0,103.0,189.0,766.0,3000.0,7948159.0,48999,6563,1.0,280.0,35000000.0,2008.0,967.0,6.0,2.35,0
63.0,83.0,12.0,690.0,2000.0,11631245.0,15015,5022,5.0,113.0,35000000.0,2006.0,826.0,4.2,1.85,494
335.0,123.0,0.0,6.0,23000.0,10137502.0,77394,23031,0.0,195.0,35000000.0,2015.0,22.0,7.4,2.35,24000
24.0,101.0,31.0,448.0,690.0,6448817.0,2189,1993,0.0,31.0,35000000.0,1997.0,457.0,4.6,2.35,0
147.0,117.0,0.0,567.0,883.0,7458269.0,70698,3611,1.0,196.0,35000000.0,2006.0,883.0,6.9,2.35,9000
51.0,60.0,,256.0,2000.0,,70568,3823,1.0,105.0,,,729.0,8.6,16.0,20000
10.0,114.0,503.0,697.0,2000.0,4651977.0,10410,4334,3.0,71.0,35000000.0,1992.0,864.0,6.9,2.35,892
12.0,330.0,138.0,672.0,848.0,4496583.0,23181,3227,2.0,129.0,35000000.0,1993.0,674.0,8.0,1.66,6000
50.0,121.0,55.0,918.0,1000.0,2221994.0,11747,3125,1.0,99.0,35000000.0,1997.0,1000.0,6.4,2.35,561
149.0,114.0,0.0,115.0,548.0,6592103.0,28584,1005,1.0,232.0,35000000.0,2002.0,298.0,6.3,1.85,675
24.0,156.0,278.0,249.0,695.0,,9852,1573,0.0,55.0,35000000.0,1980.0,279.0,8.4,2.35,0
28.0,135.0,22.0,45.0,837.0,1877179.0,4885,1508,1.0,25.0,,1995.0,541.0,7.1,2.35,262
95.0,148.0,0.0,0.0,3.0,630779.0,11101,5,0.0,159.0,35000000.0,1999.0,2.0,6.8,2.35,633
288.0,148.0,0.0,7.0,30.0,5100937.0,68885,50,0.0,127.0,,2010.0,9.0,7.5,2.35,29000
10.0,109.0,596.0,282.0,621.0,,2138,1980,3.0,15.0,,2015.0,525.0,4.5,,677
58.0,93.0,18.0,324.0,4000.0,,28848,5377,2.0,76.0,32000000.0,2006.0,820.0,5.7,2.35,0
,,194.0,816.0,970.0,,219,3874,0.0,,23000000.0,2009.0,856.0,7.2,,26
297.0,113.0,47.0,129.0,988.0,102413606.0,310903,1783,0.0,524.0,34000000.0,2014.0,149.0,6.8,2.35,38000
90.0,91.0,31.0,141.0,1000.0,10214013.0,23072,1564,2.0,89.0,35000000.0,2015.0,249.0,5.4,2.35,0
56.0,139.0,17000.0,94.0,554.0,32000000.0,36267,1068,3.0,150.0,30000000.0,1993.0,382.0,7.2,2.35,0
274.0,96.0,0.0,1000.0,20000.0,10139254.0,190990,24640,0.0,915.0,35000000.0,2006.0,1000.0,7.3,1.85,23000
68.0,102.0,3.0,239.0,372.0,11227940.0,8367,1274,0.0,94.0,34000000.0,1999.0,248.0,5.2,2.35,120
98.0,96.0,165.0,566.0,12000.0,183125.0,36914,14978,1.0,86.0,35000000.0,2012.0,774.0,5.5,2.35,0
256.0,101.0,6000.0,2.0,6.0,15081783.0,85589,13,0.0,144.0,34000000.0,2008.0,3.0,7.7,1.85,0
117.0,128.0,88.0,954.0,989.0,37432299.0,50041,3386,0.0,116.0,34000000.0,2015.0,970.0,7.1,2.35,23000
107.0,109.0,7.0,1000.0,40000.0,10654581.0,45497,52621,0.0,260.0,34000000.0,1999.0,9000.0,5.3,1.85,1000
52.0,114.0,46.0,292.0,818.0,6543194.0,3740,1778,1.0,61.0,34000000.0,2000.0,649.0,5.6,2.35,314
135.0,105.0,125.0,2000.0,18000.0,13101142.0,23916,23122,5.0,50.0,35000000.0,2012.0,2000.0,5.7,2.35,0
211.0,141.0,56.0,38.0,113.0,8324748.0,21223,301,1.0,108.0,35000000.0,2013.0,98.0,7.1,2.35,13000
57.0,195.0,631.0,521.0,635.0,,16255,2291,0.0,127.0,35000000.0,1981.0,631.0,7.5,1.85,0
81.0,138.0,0.0,574.0,10000.0,141340178.0,181879,14619,0.0,319.0,40000000.0,1992.0,2000.0,7.6,2.35,0
107.0,101.0,43.0,655.0,2000.0,51758599.0,27580,5942,0.0,232.0,33000000.0,2001.0,1000.0,5.5,2.35,742
100.0,99.0,67.0,330.0,826.0,117559438.0,66941,1790,1.0,148.0,30000000.0,2000.0,436.0,5.1,1.85,1000
60.0,85.0,0.0,11.0,324.0,4091.0,4265,369,0.0,16.0,34000000.0,2013.0,15.0,6.3,2.35,0
195.0,89.0,21.0,48.0,614.0,21426805.0,49312,843,0.0,211.0,30000000.0,2011.0,150.0,4.9,2.35,0
121.0,99.0,35.0,433.0,3000.0,35057332.0,45394,4863,0.0,72.0,33000000.0,2012.0,594.0,6.5,2.35,19000
285.0,105.0,160.0,491.0,852.0,34014398.0,115649,2604,0.0,1033.0,33000000.0,2006.0,521.0,5.6,2.35,4000
103.0,97.0,10.0,178.0,18000.0,28927720.0,22220,18688,0.0,181.0,33000000.0,2000.0,223.0,5.3,1.85,463
192.0,140.0,36.0,336.0,669.0,33682273.0,124242,2114,1.0,622.0,33000000.0,2004.0,403.0,6.5,2.35,4000
90.0,118.0,41.0,577.0,722.0,4280577.0,50919,2859,0.0,114.0,10000000.0,2005.0,580.0,6.8,2.35,0
258.0,94.0,132.0,317.0,26000.0,17120019.0,83097,27759,2.0,134.0,30000000.0,2012.0,828.0,6.5,2.35,12000
56.0,124.0,179.0,551.0,11000.0,8406264.0,24826,13093,3.0,175.0,38000000.0,1999.0,617.0,6.0,2.35,783
197.0,134.0,37.0,504.0,11000.0,309125409.0,681857,13649,0.0,647.0,32500000.0,1983.0,1000.0,8.4,2.35,14000
254.0,113.0,197.0,43.0,165.0,10955425.0,62770,391,1.0,396.0,30000000.0,2008.0,107.0,6.0,2.35,0
299.0,124.0,335.0,50.0,14000.0,34180954.0,189812,14504,0.0,370.0,32000000.0,2008.0,388.0,7.6,1.85,15000
163.0,98.0,136.0,833.0,1000.0,17225675.0,62198,4151,2.0,139.0,,2012.0,945.0,5.6,1.85,0
152.0,97.0,4000.0,8000.0,22000.0,173381405.0,147597,43354,1.0,395.0,33000000.0,2003.0,11000.0,6.9,1.85,21000
53.0,123.0,226.0,796.0,3000.0,104632573.0,63839,5975,1.0,118.0,32000000.0,1996.0,941.0,6.4,2.35,0
67.0,99.0,32.0,521.0,773.0,81150692.0,20219,2916,1.0,100.0,35000000.0,2002.0,664.0,5.1,1.85,0
88.0,101.0,503.0,1000.0,13000.0,60328558.0,61396,18734,1.0,159.0,32000000.0,1988.0,1000.0,7.0,1.85,11000
163.0,92.0,100.0,327.0,678.0,80197993.0,65551,1729,1.0,441.0,32000000.0,2006.0,635.0,5.7,1.85,0
371.0,131.0,176.0,460.0,722.0,169076745.0,218711,3229,6.0,485.0,32500000.0,2011.0,655.0,6.8,2.35,27000
418.0,107.0,133.0,9000.0,17000.0,101470202.0,310540,38751,6.0,669.0,32000000.0,2013.0,11000.0,6.7,2.35,97000
131.0,103.0,9.0,573.0,826.0,50041732.0,54390,3004,0.0,398.0,29000000.0,1999.0,724.0,6.2,2.35,0
98.0,129.0,88.0,975.0,22000.0,48814909.0,89424,36069,0.0,224.0,32000000.0,2000.0,9000.0,7.2,2.35,0
119.0,107.0,34.0,1000.0,23000.0,57744720.0,46961,31529,5.0,132.0,20000000.0,2010.0,4000.0,6.2,2.35,0
133.0,89.0,16.0,2000.0,49000.0,21784432.0,37493,74181,8.0,108.0,35000000.0,2013.0,22000.0,5.6,2.35,0
88.0,113.0,14.0,534.0,918.0,37911876.0,19671,3500,2.0,47.0,32000000.0,2011.0,845.0,4.4,2.35,0
522.0,93.0,0.0,355.0,15000.0,54696902.0,379462,16034,3.0,571.0,32000000.0,2011.0,491.0,7.5,1.85,56000
43.0,120.0,155.0,240.0,344.0,36733909.0,38949,2054,3.0,112.0,32000000.0,1993.0,242.0,7.1,1.85,0
224.0,98.0,541.0,897.0,8000.0,35063732.0,164608,10938,1.0,383.0,32000000.0,2007.0,912.0,6.4,2.35,10000
122.0,105.0,0.0,223.0,716.0,99462.0,11347,1843,1.0,28.0,33000000.0,2013.0,648.0,7.1,2.35,5000
56.0,142.0,14000.0,642.0,16000.0,,25193,20201,5.0,217.0,35000000.0,1979.0,1000.0,5.9,2.35,2000
75.0,98.0,61.0,83.0,649.0,32701088.0,10018,1400,1.0,108.0,32000000.0,2005.0,579.0,6.9,2.35,0
441.0,96.0,0.0,882.0,10000.0,31493782.0,186606,12754,1.0,1125.0,32000000.0,2005.0,917.0,7.5,1.85,0
163.0,87.0,255.0,810.0,26000.0,43095600.0,156267,29050,1.0,340.0,32000000.0,2005.0,1000.0,6.3,2.35,0
63.0,107.0,0.0,159.0,29000.0,18636537.0,69197,29743,0.0,216.0,32000000.0,1995.0,165.0,6.4,1.85,0
90.0,90.0,29.0,142.0,638.0,17848322.0,18771,961,1.0,102.0,28000000.0,2004.0,160.0,5.9,2.35,702
163.0,121.0,17000.0,245.0,12000.0,16640210.0,53028,13040,0.0,382.0,55000000.0,1999.0,368.0,6.8,2.35,0
197.0,119.0,238.0,447.0,1000.0,13763130.0,87768,2925,0.0,187.0,32000000.0,2010.0,561.0,6.3,2.35,12000
93.0,107.0,26.0,535.0,889.0,10956379.0,21506,3274,0.0,364.0,35000000.0,2007.0,618.0,3.6,2.35,0
15.0,110.0,278.0,179.0,3000.0,4357000.0,5176,3864,3.0,30.0,30000000.0,1996.0,359.0,5.3,1.85,350
260.0,100.0,35.0,7000.0,12000.0,22525921.0,60596,32094,4.0,158.0,30000000.0,2013.0,10000.0,5.9,2.35,13000
18.0,75.0,10.0,826.0,3000.0,3562749.0,5600,7394,0.0,49.0,32000000.0,1997.0,2000.0,6.9,1.33,643
70.0,132.0,0.0,876.0,13000.0,2899970.0,8039,16878,2.0,161.0,32000000.0,1999.0,898.0,6.9,2.35,625
183.0,105.0,0.0,308.0,845.0,1304837.0,21481,2355,2.0,175.0,32000000.0,2006.0,552.0,6.1,1.66,559
12.0,93.0,0.0,239.0,330.0,,3088,1073,4.0,31.0,32000000.0,2004.0,239.0,5.7,2.35,290
261.0,289.0,0.0,3000.0,11000.0,78800000.0,450676,25313,1.0,983.0,31500000.0,1979.0,10000.0,8.5,2.35,19000
167.0,102.0,8.0,472.0,839.0,17797316.0,50523,2961,0.0,113.0,32000000.0,2010.0,730.0,6.3,2.35,0
42.0,143.0,65.0,320.0,975.0,82528097.0,30230,2223,1.0,154.0,6500000.0,1995.0,345.0,7.3,2.35,0
130.0,113.0,34.0,24.0,10000.0,14268533.0,17319,10910,2.0,100.0,31500000.0,2016.0,877.0,6.3,2.35,0
66.0,161.0,521.0,184.0,11000.0,87100000.0,52339,12518,0.0,200.0,31000000.0,1985.0,920.0,7.2,1.85,0
449.0,138.0,0.0,874.0,18000.0,93749203.0,264047,20952,0.0,491.0,31000000.0,2012.0,984.0,7.3,2.35,64000
121.0,126.0,43.0,177.0,244.0,62700000.0,69534,1008,2.0,294.0,34000000.0,1979.0,202.0,6.3,2.35,0
536.0,99.0,0.0,670.0,13000.0,59073773.0,475518,15082,0.0,644.0,25000000.0,2014.0,1000.0,8.1,1.37,149000
135.0,101.0,96.0,442.0,12000.0,24185781.0,30339,13811,1.0,268.0,31000000.0,2001.0,495.0,6.9,2.35,0
74.0,103.0,155.0,125.0,687.0,53133888.0,50389,1440,0.0,136.0,31000000.0,1990.0,151.0,6.3,1.85,0
168.0,118.0,40.0,617.0,2000.0,44983704.0,81866,4045,0.0,510.0,31000000.0,2000.0,702.0,7.3,2.35,0
464.0,116.0,176.0,322.0,783.0,118099659.0,69790,2097,4.0,1211.0,144000000.0,2016.0,370.0,5.5,2.35,62000
204.0,99.0,0.0,816.0,26000.0,58879132.0,66123,40312,4.0,219.0,31000000.0,2015.0,12000.0,6.1,2.35,28000
96.0,105.0,188.0,482.0,848.0,72077000.0,62986,3439,4.0,150.0,30250000.0,1995.0,808.0,6.9,1.85,0
223.0,113.0,252.0,90.0,539.0,170684505.0,172080,813,0.0,1017.0,45000000.0,2002.0,151.0,7.2,1.85,0
112.0,93.0,221.0,781.0,12000.0,163479795.0,161858,26760,0.0,289.0,34200000.0,1999.0,11000.0,6.4,1.85,0
142.0,108.0,6.0,1000.0,3000.0,145096820.0,200260,7872,0.0,431.0,30000000.0,2001.0,1000.0,6.4,1.85,0
166.0,74.0,487.0,802.0,15000.0,191796233.0,623757,19046,1.0,391.0,30000000.0,1995.0,1000.0,8.3,1.85,0
114.0,116.0,101.0,780.0,18000.0,121248145.0,260981,20966,0.0,373.0,25000000.0,1994.0,946.0,7.2,2.35,0
214.0,104.0,23.0,281.0,17000.0,125014030.0,145852,18322,0.0,164.0,30000000.0,2012.0,359.0,6.8,2.35,32000
126.0,106.0,12.0,946.0,11000.0,11854694.0,14281,17560,2.0,64.0,31000000.0,2010.0,3000.0,6.5,1.85,0
157.0,120.0,132.0,1000.0,33000.0,115648585.0,160776,54877,1.0,402.0,30000000.0,2000.0,18000.0,7.8,2.35,0
104.0,135.0,323.0,495.0,826.0,122012643.0,143696,2575,1.0,241.0,30000000.0,1990.0,692.0,7.6,2.35,0
304.0,132.0,304.0,898.0,15000.0,116631310.0,87665,20035,0.0,323.0,30000000.0,2013.0,1000.0,7.2,1.85,41000
191.0,92.0,43.0,936.0,989.0,114324072.0,185338,4730,0.0,392.0,20000000.0,2004.0,939.0,6.7,2.35,0
55.0,99.0,188.0,436.0,1000.0,113502246.0,96607,3696,0.0,125.0,38000000.0,1991.0,1000.0,6.8,1.85,5000
59.0,90.0,176.0,460.0,531.0,108360000.0,160321,2203,0.0,178.0,30000000.0,1995.0,461.0,6.3,2.35,0
108.0,111.0,0.0,529.0,11000.0,108244774.0,94049,13645,2.0,301.0,37000000.0,2001.0,995.0,6.2,1.85,0
50.0,103.0,37.0,452.0,944.0,105444419.0,31817,3143,3.0,117.0,26000000.0,1996.0,893.0,6.2,1.85,0
216.0,127.0,21000.0,360.0,11000.0,100125340.0,1023511,22678,0.0,1080.0,33000000.0,1995.0,11000.0,8.6,2.35,39000
472.0,112.0,662.0,107.0,2000.0,115646235.0,531737,2639,0.0,1262.0,30000000.0,2009.0,433.0,8.0,1.85,22000
89.0,87.0,47.0,217.0,19000.0,85416609.0,58906,20097,0.0,186.0,30000000.0,2004.0,542.0,7.0,1.85,0
229.0,138.0,16000.0,262.0,616.0,90135191.0,338415,1942,0.0,935.0,25000000.0,2003.0,541.0,8.0,2.35,12000
268.0,132.0,16000.0,567.0,16000.0,100422786.0,482064,28830,1.0,1106.0,30000000.0,2004.0,11000.0,8.1,2.35,14000
145.0,103.0,11000.0,636.0,22000.0,106694016.0,123940,24333,2.0,337.0,30000000.0,1999.0,979.0,6.7,1.85,0
177.0,123.0,415.0,545.0,33000.0,64286.0,396396,34495,0.0,1111.0,29000000.0,2004.0,638.0,7.9,2.35,57000
175.0,111.0,98.0,71.0,2000.0,76806312.0,124501,2978,1.0,154.0,30000000.0,2008.0,805.0,6.1,2.35,0
131.0,102.0,23.0,635.0,1000.0,79566871.0,31760,4516,2.0,140.0,30000000.0,2009.0,1000.0,4.2,1.85,0
41.0,78.0,0.0,786.0,971.0,76501438.0,8146,4527,0.0,49.0,30000000.0,2000.0,844.0,6.1,1.85,181
30.0,132.0,0.0,252.0,769.0,74787599.0,12549,1936,1.0,109.0,30000000.0,1991.0,713.0,6.6,1.85,883
57.0,133.0,380.0,918.0,12000.0,66528842.0,112175,26388,2.0,329.0,30000000.0,1994.0,11000.0,7.5,1.85,11000
391.0,108.0,655.0,940.0,24000.0,83813460.0,270238,35209,0.0,452.0,25000000.0,2009.0,10000.0,7.4,1.85,19000
217.0,125.0,729.0,322.0,442.0,65010106.0,107557,1556,1.0,612.0,30000000.0,2002.0,344.0,7.2,1.85,0
452.0,98.0,129.0,7.0,303.0,66359959.0,184641,337,0.0,326.0,35000000.0,2013.0,18.0,6.9,2.35,81000
589.0,119.0,0.0,502.0,23000.0,66468315.0,428916,37387,0.0,667.0,30000000.0,2012.0,13000.0,7.4,2.35,75000
61.0,87.0,129.0,560.0,979.0,64172251.0,19079,2911,1.0,122.0,30000000.0,2001.0,891.0,5.4,1.85,602
79.0,91.0,108.0,204.0,405.0,66600000.0,94435,1185,0.0,182.0,30000000.0,1995.0,368.0,6.8,1.85,5000
234.0,100.0,64.0,329.0,11000.0,63536011.0,34258,19420,2.0,178.0,30000000.0,2012.0,7000.0,6.3,2.35,0
253.0,118.0,89.0,344.0,15000.0,62877175.0,217507,16758,1.0,325.0,30000000.0,2008.0,975.0,7.2,1.85,0
51.0,44.0,,690.0,971.0,,42746,3418,1.0,257.0,,,741.0,8.7,1.78,0
123.0,109.0,309.0,482.0,1000.0,74484168.0,109894,2740,3.0,340.0,45000000.0,2005.0,654.0,6.9,2.35,0
145.0,99.0,5.0,966.0,2000.0,60269340.0,34079,6930,2.0,97.0,30000000.0,2008.0,1000.0,6.0,1.85,0
65.0,114.0,0.0,545.0,970.0,60033780.0,18973,2860,1.0,162.0,30000000.0,1998.0,631.0,5.9,1.85,0
152.0,89.0,56.0,545.0,11000.0,58715510.0,79094,13794,2.0,129.0,30000000.0,2009.0,826.0,5.4,1.85,0
94.0,95.0,65.0,246.0,506.0,58156435.0,37479,1266,3.0,152.0,19000000.0,2004.0,316.0,5.9,2.35,0
119.0,98.0,56.0,533.0,3000.0,56044241.0,122187,6742,1.0,339.0,37000000.0,2004.0,2000.0,6.1,1.85,0
487.0,94.0,11000.0,183.0,617.0,56816662.0,301149,1289,1.0,509.0,17000000.0,2011.0,204.0,7.7,1.85,78000
121.0,85.0,7.0,691.0,14000.0,64238770.0,19547,18795,0.0,64.0,42000000.0,2014.0,3000.0,5.8,1.85,0
147.0,124.0,47.0,877.0,40000.0,52937130.0,198066,43453,1.0,426.0,30000000.0,2001.0,1000.0,7.6,2.35,13000
85.0,131.0,43.0,362.0,18000.0,52799004.0,28942,19815,0.0,223.0,55000000.0,1999.0,652.0,6.1,2.35,0
98.0,107.0,0.0,643.0,12000.0,55210049.0,43743,14710,1.0,293.0,27800000.0,1989.0,664.0,5.4,2.35,0
39.0,99.0,13.0,837.0,1000.0,51432423.0,15074,3679,7.0,72.0,30000000.0,2002.0,889.0,5.1,1.85,1000
43.0,83.0,88.0,348.0,3000.0,51109400.0,76850,4767,5.0,85.0,30000000.0,1994.0,459.0,6.4,1.85,1000
108.0,131.0,46.0,433.0,1000.0,50300000.0,68565,2943,2.0,300.0,30000000.0,1985.0,439.0,6.3,2.35,0
209.0,85.0,9.0,100.0,567.0,56068547.0,98160,1145,0.0,307.0,30000000.0,2005.0,269.0,7.5,1.85,0
131.0,126.0,98.0,37.0,18000.0,53680848.0,167967,18726,1.0,243.0,30000000.0,2007.0,631.0,7.1,1.85,20000
73.0,102.0,7.0,521.0,984.0,49186871.0,12570,2910,0.0,86.0,,2005.0,934.0,5.2,1.85,771
316.0,123.0,456.0,286.0,19000.0,50921738.0,192930,20499,1.0,581.0,30000000.0,2007.0,1000.0,7.8,1.85,12000
159.0,105.0,56.0,22.0,898.0,53021560.0,74630,1026,1.0,156.0,30000000.0,2010.0,60.0,6.5,2.35,13000
63.0,125.0,0.0,237.0,939.0,45645204.0,39306,1748,2.0,119.0,30000000.0,1989.0,255.0,6.6,2.35,0
162.0,92.0,101.0,760.0,971.0,44328238.0,25484,6137,0.0,189.0,,2012.0,860.0,5.1,1.85,13000
267.0,77.0,13000.0,973.0,40000.0,53337608.0,188785,60683,1.0,467.0,40000000.0,2005.0,16000.0,7.4,1.85,0
95.0,118.0,0.0,543.0,696.0,42643187.0,34910,2577,1.0,145.0,,2006.0,663.0,7.2,2.35,0
478.0,121.0,777.0,219.0,455.0,46875468.0,196217,1467,2.0,461.0,30000000.0,2015.0,221.0,7.6,2.39,59000
305.0,124.0,845.0,424.0,15000.0,52418902.0,147128,16881,0.0,277.0,30000000.0,2015.0,1000.0,7.5,2.35,44000
397.0,99.0,0.0,828.0,2000.0,42057340.0,158354,5642,0.0,691.0,30000000.0,2009.0,1000.0,6.6,2.35,11000
214.0,112.0,43.0,1000.0,11000.0,42478175.0,93767,15327,1.0,209.0,25000000.0,2015.0,2000.0,7.2,2.35,34000
82.0,111.0,23.0,1000.0,3000.0,41407470.0,43378,9638,1.0,292.0,30000000.0,2003.0,3000.0,7.6,1.85,0
138.0,107.0,209.0,357.0,2000.0,42385520.0,47297,4059,0.0,86.0,30000000.0,2010.0,594.0,6.2,1.85,16000
69.0,104.0,134.0,64.0,585.0,40118420.0,26066,1165,3.0,216.0,30000000.0,2002.0,495.0,5.6,1.85,0
253.0,113.0,395.0,77.0,8000.0,40137776.0,186977,8362,1.0,529.0,38000000.0,2006.0,189.0,7.6,1.85,13000
304.0,113.0,171.0,63.0,430.0,39568996.0,138435,814,0.0,527.0,32000000.0,2007.0,72.0,6.6,2.35,0
634.0,95.0,246.0,751.0,26000.0,42043633.0,277172,29551,0.0,986.0,30000000.0,2012.0,821.0,7.0,2.35,66000
111.0,86.0,82.0,362.0,869.0,38232624.0,88518,3854,0.0,409.0,30000000.0,2008.0,759.0,2.7,1.85,0
77.0,126.0,102.0,497.0,22000.0,38413606.0,54042,23866,1.0,215.0,30000000.0,1988.0,581.0,7.6,1.85,0
120.0,101.0,343.0,384.0,581.0,38122105.0,112669,2373,1.0,226.0,27000000.0,1987.0,571.0,6.6,1.37,0
63.0,102.0,0.0,413.0,13000.0,38747385.0,49349,15308,2.0,165.0,25000000.0,1986.0,854.0,6.9,1.85,0
417.0,111.0,456.0,21.0,157.0,40247512.0,159198,257,0.0,438.0,30000000.0,2011.0,33.0,6.8,2.35,38000
9.0,60.0,,468.0,971.0,,3322,3295,4.0,30.0,,,805.0,7.5,16.0,0
59.0,95.0,40.0,342.0,663.0,35927406.0,36363,2266,0.0,256.0,30000000.0,1997.0,349.0,3.7,1.85,1000
218.0,98.0,15000.0,392.0,15000.0,35565975.0,49205,16827,0.0,184.0,30000000.0,2011.0,839.0,6.1,2.35,0
359.0,100.0,108.0,534.0,17000.0,35266619.0,108242,20051,1.0,371.0,30000000.0,2013.0,2000.0,5.9,2.35,39000
101.0,118.0,3.0,439.0,1000.0,34703228.0,21767,3797,0.0,127.0,30000000.0,2006.0,712.0,6.7,1.85,0
52.0,28.0,,576.0,680.0,,135643,2867,2.0,145.0,,,638.0,8.5,1.78,0
85.0,125.0,21.0,581.0,12000.0,38432823.0,33067,15811,1.0,134.0,30000000.0,2006.0,2000.0,6.9,2.35,0
64.0,94.0,39.0,506.0,1000.0,32095318.0,12466,3664,0.0,84.0,45000000.0,2001.0,611.0,5.5,1.85,304
263.0,79.0,30.0,265.0,940.0,31743332.0,111117,1594,0.0,245.0,30000000.0,2009.0,271.0,7.1,1.85,13000
450.0,106.0,0.0,273.0,17000.0,32154410.0,148327,18469,0.0,274.0,30000000.0,2013.0,681.0,7.1,1.85,29000
85.0,111.0,57.0,438.0,1000.0,28165882.0,31984,3239,1.0,154.0,,2004.0,530.0,5.9,1.85,0
162.0,63.0,15.0,69.0,759.0,26687172.0,15600,1002,0.0,55.0,30000000.0,2011.0,73.0,7.3,1.85,0
85.0,85.0,14.0,244.0,577.0,26096584.0,30651,1653,0.0,267.0,19000000.0,2003.0,291.0,3.4,1.37,1000
110.0,108.0,631.0,95.0,631.0,26525834.0,21998,1023,1.0,227.0,30000000.0,1998.0,199.0,6.8,1.85,0
165.0,139.0,150.0,400.0,521.0,30513940.0,15843,2060,0.0,104.0,30000000.0,2014.0,491.0,6.9,1.85,11000
64.0,127.0,73.0,433.0,11000.0,23209440.0,9283,12785,3.0,112.0,30000000.0,1998.0,882.0,7.0,1.85,592
44.0,106.0,32.0,650.0,18000.0,24048000.0,23579,20772,1.0,88.0,30000000.0,1995.0,723.0,5.5,2.35,0
147.0,95.0,425.0,560.0,973.0,22526144.0,53884,2737,1.0,203.0,30000000.0,2006.0,776.0,5.1,2.35,1000
242.0,118.0,301.0,897.0,2000.0,30523568.0,54447,5697,0.0,201.0,30000000.0,2014.0,1000.0,6.2,2.35,18000
244.0,108.0,24.0,653.0,2000.0,23070045.0,47003,3892,0.0,215.0,30000000.0,2011.0,942.0,5.9,1.85,11000
73.0,105.0,34.0,642.0,1000.0,20422207.0,15052,4369,1.0,116.0,35000000.0,2004.0,681.0,5.2,2.35,484
232.0,131.0,89.0,372.0,2000.0,28644770.0,78974,3479,2.0,141.0,30000000.0,2012.0,401.0,6.2,1.85,11000
63.0,104.0,30.0,635.0,1000.0,21800302.0,12164,4462,1.0,63.0,30000000.0,2004.0,962.0,5.5,1.85,491
239.0,133.0,549.0,343.0,10000.0,21129348.0,146364,11799,0.0,237.0,35000000.0,2010.0,796.0,7.4,2.35,27000
158.0,94.0,110.0,277.0,14000.0,18500966.0,70341,15271,1.0,830.0,30000000.0,2006.0,829.0,4.4,1.85,0
152.0,109.0,25.0,431.0,954.0,19976073.0,65979,3148,1.0,220.0,20000000.0,2005.0,739.0,6.3,2.35,999
105.0,96.0,845.0,488.0,978.0,18967571.0,23345,3072,2.0,167.0,30000000.0,1998.0,968.0,6.1,2.35,629
36.0,105.0,114.0,537.0,4000.0,17100000.0,7073,6152,1.0,29.0,25000000.0,1996.0,561.0,5.3,1.85,204
181.0,99.0,11.0,762.0,19000.0,17266505.0,43764,22554,1.0,291.0,30000000.0,2002.0,953.0,5.4,2.35,0
219.0,112.0,380.0,2000.0,15000.0,32357532.0,143368,31278,0.0,215.0,30000000.0,2010.0,11000.0,6.7,1.85,24000
158.0,108.0,50.0,494.0,14000.0,16930884.0,65628,16722,1.0,262.0,30000000.0,2007.0,975.0,5.9,2.35,0
155.0,126.0,51.0,874.0,10000.0,18324242.0,32815,20563,4.0,214.0,35000000.0,2005.0,9000.0,7.3,2.35,0
74.0,98.0,41.0,900.0,13000.0,16323969.0,45775,18085,5.0,112.0,40000000.0,2004.0,2000.0,5.5,1.85,462
368.0,104.0,165.0,559.0,900.0,16999046.0,79517,2222,0.0,354.0,26000000.0,2009.0,686.0,5.8,1.85,12000
81.0,110.0,8.0,322.0,1000.0,16295774.0,33669,3000,1.0,269.0,35000000.0,1986.0,692.0,4.6,1.85,0
154.0,130.0,149.0,798.0,1000.0,15709385.0,53053,5101,0.0,132.0,30000000.0,2008.0,807.0,6.7,1.85,0
140.0,93.0,2.0,258.0,849.0,14888028.0,28606,2178,0.0,262.0,30000000.0,2005.0,787.0,5.1,2.35,0
73.0,96.0,0.0,130.0,372.0,14208384.0,11520,977,2.0,105.0,30000000.0,2003.0,206.0,5.6,1.85,625
98.0,114.0,118.0,40.0,489.0,12831121.0,44979,679,0.0,298.0,30000000.0,2004.0,93.0,7.0,2.35,0
